OBJECTID,SPECIES,TAXONNAME,OLDTAXONNAME,COMMONNAME,FAMILY,ORDER,CLASS,PHYLUM,COMMONFAMILY,COMMONFAMILYALL,LW_A,LW_B,LENTYP,SLTLRAT,FLTLRAT,TROPHIC,TROPHIC_SIMPLE,TROPHIC_MONREP,SPPLEVELID,TARGETED,TOWSPECIES,SHAPE,NUM,R_VALUE,LMAX,L_PACIFIC_AVG,COUNTMAX,PERC_ERROR,SOURCE,ARCTAXONNAME,ALLEN_BOOK_PAGE_FRAME,JOHNSTON,WAKE,MARIANAS,SAMOA,HAWAII,HOW_BAK,PAL_KIN,JARVIS,COMMENT_RANGE,TROPHICLEVEL,LENGTH_CONVERSION_FACTOR,CREATE_DTM,CREATED_BY,LAST_MOD_DTM,LAST_MOD_BY,FISHBASE_,GENERA_SAMOA_BOOKLET,KINGDOM,GENUS,TAXONOMIC_NOTES,APHIAID,AUTHORITY,RANK,CITATION,FULL_CLASSIFICATION,URL,HYBRID,VARIANT,SCIENTIFIC_NAME,TIMOR
6133,GYUC,Gymnosarda unicolor,,Dogtooth tuna,Scombridae,Perciformes,Actinopterygii,Chordata,Tuna,Tuna,0.0105,3.065,FL,,0.89,Pisc,Pisc,PISCIVORE,-1,-1,-1,,,,248,78,25,,FB,Gymnosarda_unicolor,131-4,0,0,-1,-1,0,-1,-1,-1,,4.5,0.89,,,4/30/2014 2:43 PM,TKANEMURA,Gymnosarda unicolor #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=106#,Gymnosarda,Animalia,Gymnosarda,,219712,"(Rüppell, 1836)",Species,"Bailly, N. (2010). Gymnosarda unicolor (Rüppell, 1836). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=219712 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Scombridae (Family) > Gymnosarda (Genus) > Gymnosarda unicolor (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=219712,,,Gymnosarda unicolor,-1
5772,AMBI,Amblycirrhitus bimacula,,Twospot hawkfish,Cirrhitidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Hawkfish,0.00929,3.268,FL,,1,MI,LowCarn,SECONDARY,-1,0,0,,,,9,8,10,,Kulbicki Cirrhitidae mean,Amblycirrhitus_bimacula,,-1,-1,-1,-1,-1,0,0,0,,3.5,1,,,4/30/2014 2:43 PM,TKANEMURA,Amblycirrhitus bimacula #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=5829#,Amblycirrhitus,Animalia,Amblycirrhitus,,218851,"(Jenkins, 1903)",Species,"Bailly, N. (2010). Amblycirrhitus bimacula. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218851 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Cirrhitidae (Family) > Amblycirrhitus (Genus) > Amblycirrhitus bimacula (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218851,,,Amblycirrhitus bimacula,0
5775,AMCU,Amblyglyphidodon curacao,,Staghorn damselfish,Pomacentridae,Perciformes,Actinopterygii,Chordata,Damselfish,Damselfish,0.0126,3.43508,FL,,0.92,Om,LowCarn,SECONDARY,-1,0,0,compressed,18,0,10.5,,300,8,Kulbicki 2005,Amblyglyphidodon_curacao,,0,0,-1,-1,0,0,0,0,,2.6,0.92,,,4/30/2014 2:43 PM,TKANEMURA,Amblyglyphidodon curacao #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5477#,Amblyglyphidodon,Animalia,Amblyglyphidodon,,277597,"(Bloch, 1787)",Species,"Bailly, N. (2010). Amblyglyphidodon curacao (Bloch, 1787). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=277597 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacentridae (Family) > Amblyglyphidodon (Genus) > Amblyglyphidodon curacao (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=277597,,,Amblyglyphidodon curacao,-1
5777,AMGU,Amblyeleotris guttata,,Spotted prawn-goby,Gobiidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Goby,0.0129,3,TL,1,,Pk,LowCarn,PLANKTIVORE,-1,0,0,,,,9,8,10,,FB,Amblyeleotris_guttata,150-C (Myers),0,0,-1,-1,0,0,0,0,,3.4,1,,,4/30/2014 2:43 PM,TKANEMURA,Amblyeleotris guttata #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=6671#,,Animalia,Amblyeleotris,,278967,"(Fowler, 1938)",Species,"Bailly, N. (2010). Amblyeleotris guttata (Fowler, 1938). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278967 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Gobiidae (Family) > Amblyeleotris (Genus) > Amblyeleotris guttata (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278967,,,Amblyeleotris guttata,-1
5780,AMPE,Amphiprion perideraion,,Pink anemonefish,Pomacentridae,Perciformes,Actinopterygii,Chordata,Damselfish,Damselfish,0.0189,3.19,FL,,1,Pk,LowCarn,PLANKTIVORE,-1,0,0,,,,10,,300,,Kulbicki Chromis mean,Amphiprion_perideraion,,0,0,-1,-1,0,-1,0,0,,2.6,1,,,4/30/2014 2:43 PM,TKANEMURA,Amphiprion perideraion #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=2024#,Amphiprion,Animalia,Amphiprion,,278403,"Bleeker, 1855",Species,"Bailly, N. (2010). Amphiprion perideraion Bleeker, 1855. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278403 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacentridae (Family) > Amphiprion (Genus) > Amphiprion perideraion (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278403,,,Amphiprion perideraion,-1
6136,HABI,Halichoeres biocellatus,,Red-lined wrasse,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.0148,3,TL,1,,MI,LowCarn,SECONDARY,-1,0,0,,,,12,5,20,,FB,Halichoeres_biocellatus,219-4,0,-1,-1,-1,0,0,0,0,Need confirmation for Phoenix and Line,3.4,1,,,4/30/2014 2:43 PM,TKANEMURA,Halichoeres biocellatus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5627#,Halichoeres,Animalia,Halichoeres,,275752,"Schultz, 1960",Species,"Bailly, N. (2010). Halichoeres biocellatus Schultz, 1960. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=275752 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Labridae (Family) > Halichoeres (Genus) > Halichoeres biocellatus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=275752,,,Halichoeres biocellatus,-1
5784,AMSP,Amblyeleotris sp,,,Gobiidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Goby,0.0129,3,TL,1,,Pk,LowCarn,PLANKTIVORE,0,0,0,,,,10,8,10,,FB value from AMGU,Amblyeleotris_sp,,-1,0,-1,-1,0,0,0,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,Amblyeleotris sp#http://Amblyeleotris sp#,,Animalia,Amblyeleotris,,,,Genus,,,,,,,-1
5786,AMTR,Amphiprion tricinctus,,Maroon clownfish/Threeband anemonefish,Pomacentridae,Perciformes,Actinopterygii,Chordata,Damselfish,Damselfish,0.03852,2.90406,FL,,0.98,H,Herb,PRIMARY,-1,0,0,compressed,13,0,12,,300,12,Kulbicki 2005,Amphiprion_tricinctus,64-6,0,0,0,0,0,0,0,0,,,0.98,,,4/30/2014 2:43 PM,TKANEMURA,Amphiprion tricinctus#http://www.fishbase.org/Summary/speciesSummary.php?ID=4655&genusname=Amphiprion&speciesname=tricinctus#,Amphiprion,Animalia,Amphiprion,,278407,"Schultz & Welander, 1953",Species,"Bailly, N. (2010). Amphiprion tricinctus. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278407 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacentridae (Family) > Amphiprion (Genus) > Amphiprion tricinctus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278407,,,Amphiprion tricinctus,0
5790,ANCO,Antennarius commerson,,Commerson's frogfish,Antennariidae,Lophiiformes,Actinopterygii,Chordata,Rare_Families,Frogfish,0.0236,3.293,FL,,1,Pisc,Pisc,PISCIVORE,-1,0,0,,,,38,,2,,Kulbicki genus mean,Antennarius_commerson,,0,0,-1,-1,-1,0,0,0,,4.2,1,,,4/30/2014 2:43 PM,TKANEMURA,Antennarius commerson #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7293#,Antennarius,Animalia,Antennarius,,217852,"(Lacepède, 1798)",Species,"Bailly, N. (2010). Antennarius commerson (Lacepède, 1798). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=217852 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Lophiiformes (Order) > Antennariidae (Family) > Antennarius (Genus) > Antennarius commerson (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=217852,,,Antennarius commerson,0
5794,ANLE,Anyperodon leucogrammicus,,Slender grouper,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.0014,3.548,FL,1,1,Pisc,Pisc,PISCIVORE,-1,-1,-1,,,,60,40,4,,need biomass values,Anyperodon_leucogrammicus,,0,0,0,-1,0,0,0,0,,3.9,1,,,4/30/2014 2:43 PM,TKANEMURA,Anyperodon leucogrammicus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=4922#,Anyperodon,Animalia,Anyperodon,,212549,"(Valenciennes, 1828)",Species,"Bailly, N. (2010). Anyperodon leucogrammicus. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=212549 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Anyperodon (Genus) > Anyperodon leucogrammicus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=212549,,,Anyperodon leucogrammicus,-1
6138,HAHO,Halichoeres hortulanus,,Checkerboard wrasse,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.0119,3.064,TL,1,,MI,LowCarn,SECONDARY,-1,-1,0,,,,27,14,20,,FB,Halichoeres_hortulanus,218-3,0,0,-1,-1,0,-1,-1,-1,,3.4,1,,,4/30/2014 2:43 PM,TKANEMURA,Halichoeres hortulanus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=12663#,Halichoeres,Animalia,Halichoeres,,218985,"(Lacepède, 1801)",Species,"Bailly, N. (2010). Halichoeres hortulanus. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218985 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Labridae (Family) > Halichoeres (Genus) > Halichoeres hortulanus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218985,,,Halichoeres hortulanus,-1
5806,APGR,Apolemichthys griffisi,,Griffis angelfish,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0669,2.724,FL,1,1,SI,LowCarn,SECONDARY,-1,0,0,,,,25,17,15,,Kulbicki Pomacanthus sextriatus,Apolemichthys_griffisi,031-5,0,0,0,0,0,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,Apolemichthys griffisi#http://www.fishbase.org/Summary/speciesSummary.php?ID=8772&genusname=Apolemichthys&speciesname=griffisi#,Apolemichthys,Animalia,Apolemichthys,,277565,"(Carlson & Taylor, 1981)",Species,"Bailly, N. (2010). Apolemichthys griffisi (Carlson & Taylor, 1981). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=277565 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacanthidae (Family) > Apolemichthys (Genus) > Apolemichthys griffisi (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=277565,,,Apolemichthys griffisi,0
